,dateday,season,year,month,hour,holiday,weekday,workingday,weather_situation,temp,atemp,humidity,windspeed,casual,registered,count_total
15050,,Winter,1,Sep,7,0,Mon,1,Clear/Partly Cloudy,0.46,0.4545,0.67,0.1343,17,513,530
15051,,Winter,1,Sep,8,0,Mon,1,Clear/Partly Cloudy,0.5,0.4848,0.55,0.194,31,719,750
15052,,Winter,1,Sep,9,0,Mon,1,Clear/Partly Cloudy,0.52,0.5,0.52,0.194,42,286,328
15053,,Winter,1,Sep,10,0,Mon,1,Clear/Partly Cloudy,0.54,0.5152,0.49,0.2239,52,146,198
15054,,Winter,1,Sep,11,0,Mon,1,Clear/Partly Cloudy,0.56,0.5303,0.37,0.194,71,167,238
15055,,Winter,1,Sep,12,0,Mon,1,Clear/Partly Cloudy,0.56,0.5303,0.35,0.2985,77,265,342
15056,,Winter,1,Sep,13,0,Mon,1,Clear/Partly Cloudy,0.6,0.6212,0.31,0.2985,80,248,328
15057,,Winter,1,Sep,14,0,Mon,1,Clear/Partly Cloudy,0.6,0.6061,0.28,0.0,77,226,303
15058,,Winter,1,Sep,15,0,Mon,1,Clear/Partly Cloudy,0.6,0.6212,0.31,0.0,84,216,300
15059,,Winter,1,Sep,16,0,Mon,1,Clear/Partly Cloudy,0.58,0.5455,0.3,0.2537,99,417,516
15060,,Winter,1,Sep,17,0,Mon,1,Clear/Partly Cloudy,0.58,0.5455,0.3,0.0,89,809,898
15061,,Winter,1,Sep,18,0,Mon,1,Clear/Partly Cloudy,0.54,0.5152,0.37,0.1642,95,758,853
15062,,Winter,1,Sep,19,0,Mon,1,Clear/Partly Cloudy,0.52,0.5,0.39,0.1343,56,534,590
15063,,Winter,1,Sep,20,0,Mon,1,Clear/Partly Cloudy,0.52,0.5,0.52,0.1045,52,380,432
15064,,Winter,1,Sep,21,0,Mon,1,Clear/Partly Cloudy,0.5,0.4848,0.51,0.1343,26,230,256
15065,,Winter,1,Sep,22,0,Mon,1,Clear/Partly Cloudy,0.5,0.4848,0.51,0.2239,18,154,172
15066,,Winter,1,Sep,23,0,Mon,1,Clear/Partly Cloudy,0.46,0.4545,0.63,0.1343,11,83,94
15067,,Winter,1,Sep,0,0,Tue,1,Clear/Partly Cloudy,0.46,0.4545,0.67,0.1642,8,56,64
15068,,Winter,1,Sep,1,0,Tue,1,Clear/Partly Cloudy,0.44,0.4394,0.72,0.1343,2,11,13
15069,,Winter,1,Sep,2,0,Tue,1,Clear/Partly Cloudy,0.42,0.4242,0.77,0.1343,5,9,14
15070,,Winter,1,Sep,3,0,Tue,1,Clear/Partly Cloudy,0.42,0.4242,0.71,0.0896,2,3,5
15071,,Winter,1,Sep,4,0,Tue,1,Clear/Partly Cloudy,0.42,0.4242,0.71,0.1343,2,7,9
15072,,Winter,1,Sep,5,0,Tue,1,Clear/Partly Cloudy,0.42,0.4242,0.77,0.0896,1,46,47
15073,,Winter,1,Sep,6,0,Tue,1,Clear/Partly Cloudy,0.44,0.4394,0.77,0.2239,5,189,194
15074,,Winter,1,Sep,7,0,Tue,1,Clear/Partly Cloudy,0.44,0.4394,0.77,0.194,17,539,556
15075,,Winter,1,Sep,8,0,Tue,1,Clear/Partly Cloudy,0.48,0.4697,0.67,0.194,41,764,805
15076,,Winter,1,Sep,9,0,Tue,1,Clear/Partly Cloudy,0.54,0.5152,0.56,0.2537,28,381,409
15077,,Winter,1,Sep,10,0,Tue,1,Clear/Partly Cloudy,0.56,0.5303,0.52,0.2985,45,125,170
15078,,Winter,1,Sep,11,0,Tue,1,Clear/Partly Cloudy,0.6,0.6212,0.46,0.2985,63,155,218
15079,,Winter,1,Sep,12,0,Tue,1,Clear/Partly Cloudy,0.62,0.6212,0.43,0.2836,69,233,302
15080,,Winter,1,Sep,13,0,Tue,1,Clear/Partly Cloudy,0.64,0.6212,0.47,0.2537,48,257,305
15081,,Winter,1,Sep,14,0,Tue,1,Clear/Partly Cloudy,0.66,0.6212,0.39,0.3284,80,213,293
15082,,Winter,1,Sep,15,0,Tue,1,Clear/Partly Cloudy,0.66,0.6212,0.36,0.3284,56,247,303
15083,,Winter,1,Sep,16,0,Tue,1,Clear/Partly Cloudy,0.66,0.6212,0.39,0.2985,59,436,495
15084,,Winter,1,Sep,17,0,Tue,1,Clear/Partly Cloudy,0.66,0.6212,0.39,0.2836,107,860,967
15085,,Winter,1,Sep,18,0,Tue,1,Clear/Partly Cloudy,0.64,0.6212,0.41,0.2239,64,758,822
15086,,Winter,1,Sep,19,0,Tue,1,Clear/Partly Cloudy,0.62,0.6212,0.5,0.2537,49,490,539
15087,,Winter,1,Sep,20,0,Tue,1,Clear/Partly Cloudy,0.6,0.6212,0.56,0.2985,37,388,425
15088,,Winter,1,Sep,21,0,Tue,1,Clear/Partly Cloudy,0.6,0.6212,0.56,0.2985,34,263,297
15089,,Winter,1,Sep,22,0,Tue,1,Clear/Partly Cloudy,0.6,0.6212,0.56,0.2836,14,174,188
15090,,Winter,1,Sep,23,0,Tue,1,Clear/Partly Cloudy,0.6,0.6212,0.56,0.3284,9,89,98
15091,,Winter,1,Sep,0,0,Wed,1,Clear/Partly Cloudy,0.58,0.5455,0.64,0.2985,6,34,40
15092,,Winter,1,Sep,1,0,Wed,1,Clear/Partly Cloudy,0.58,0.5455,0.64,0.3284,10,19,29
15093,,Winter,1,Sep,2,0,Wed,1,Misty/Cloudy,0.58,0.5455,0.64,0.2836,2,15,17
15094,,Winter,1,Sep,3,0,Wed,1,Misty/Cloudy,0.58,0.5455,0.64,0.2836,4,6,10
15095,,Winter,1,Sep,4,0,Wed,1,Clear/Partly Cloudy,0.56,0.5303,0.73,0.2537,2,12,14
15096,,Winter,1,Sep,5,0,Wed,1,Clear/Partly Cloudy,0.56,0.5303,0.73,0.2239,1,35,36
15097,,Winter,1,Sep,6,0,Wed,1,Clear/Partly Cloudy,0.54,0.5152,0.73,0.194,3,179,182
15098,,Winter,1,Sep,7,0,Wed,1,Clear/Partly Cloudy,0.54,0.5152,0.77,0.1343,9,523,532
15099,,Winter,1,Sep,8,0,Wed,1,Clear/Partly Cloudy,0.56,0.5303,0.73,0.2985,30,808,838
15100,,Winter,1,Sep,9,0,Wed,1,Clear/Partly Cloudy,0.6,0.6061,0.64,0.194,27,307,334
15101,,Winter,1,Sep,10,0,Wed,1,Clear/Partly Cloudy,0.6,0.5909,0.73,0.2836,29,156,185
15102,,Winter,1,Sep,11,0,Wed,1,Clear/Partly Cloudy,0.64,0.6212,0.61,0.2537,46,181,227
15103,,Winter,1,Sep,12,0,Wed,1,Clear/Partly Cloudy,0.68,0.6364,0.61,0.2239,56,260,316
15104,,Winter,1,Sep,13,0,Wed,1,Clear/Partly Cloudy,0.7,0.6515,0.58,0.2239,67,273,340
15105,,Winter,1,Sep,14,0,Wed,1,Clear/Partly Cloudy,0.74,0.6667,0.48,0.2836,60,217,277
15106,,Winter,1,Sep,15,0,Wed,1,Clear/Partly Cloudy,0.74,0.6667,0.48,0.2985,69,231,300
15107,,Winter,1,Sep,16,0,Wed,1,Clear/Partly Cloudy,0.74,0.6667,0.45,0.2836,71,397,468
15108,,Winter,1,Sep,17,0,Wed,1,Clear/Partly Cloudy,0.74,0.6667,0.48,0.2985,77,876,953
15109,,Winter,1,Sep,18,0,Wed,1,Clear/Partly Cloudy,0.74,0.6667,0.48,0.2239,69,815,884
15110,,Winter,1,Sep,19,0,Wed,1,Clear/Partly Cloudy,0.7,0.6515,0.54,0.1642,38,589,627
15111,,Winter,1,Sep,20,0,Wed,1,Clear/Partly Cloudy,0.66,0.6212,0.69,0.194,45,389,434
15112,,Winter,1,Sep,21,0,Wed,1,Clear/Partly Cloudy,0.66,0.6212,0.65,0.194,32,328,360
15113,,Winter,1,Sep,22,0,Wed,1,Light Snow/Rain,0.62,0.6061,0.69,0.194,21,194,215
15114,,Winter,1,Sep,23,0,Wed,1,Misty/Cloudy,0.6,0.5758,0.78,0.2537,13,102,115
15115,,Winter,1,Sep,0,0,Thu,1,Clear/Partly Cloudy,0.6,0.5758,0.78,0.0896,5,60,65
15116,,Winter,1,Sep,1,0,Thu,1,Clear/Partly Cloudy,0.6,0.5758,0.78,0.0896,5,16,21
15117,,Winter,1,Sep,2,0,Thu,1,Clear/Partly Cloudy,0.6,0.5758,0.78,0.0896,3,13,16
15118,,Winter,1,Sep,3,0,Thu,1,Clear/Partly Cloudy,0.6,0.5758,0.78,0.0,0,7,7
15119,,Winter,1,Sep,4,0,Thu,1,Clear/Partly Cloudy,0.56,0.5303,0.94,0.1343,2,6,8
15120,,Winter,1,Sep,5,0,Thu,1,Clear/Partly Cloudy,0.58,0.5455,0.83,0.0,2,64,66
15121,,Winter,1,Sep,6,0,Thu,1,Clear/Partly Cloudy,0.56,0.5303,0.88,0.0896,5,164,169
15122,,Winter,1,Sep,7,0,Thu,1,Clear/Partly Cloudy,0.6,0.5758,0.78,0.0,12,546,558
15123,,Winter,1,Sep,8,0,Thu,1,Clear/Partly Cloudy,0.62,0.6061,0.71,0.0896,20,774,794
15124,,Winter,1,Sep,9,0,Thu,1,Clear/Partly Cloudy,0.66,0.6212,0.65,0.0,30,305,335
15125,,Winter,1,Sep,10,0,Thu,1,Misty/Cloudy,0.7,0.6515,0.51,0.2836,40,168,208
15126,,Winter,1,Sep,11,0,Thu,1,Misty/Cloudy,0.72,0.6667,0.51,0.1642,67,227,294
15127,,Winter,1,Sep,12,0,Thu,1,Misty/Cloudy,0.74,0.6667,0.48,0.1343,63,272,335
15128,,Winter,1,Sep,13,0,Thu,1,Misty/Cloudy,0.74,0.6667,0.48,0.0,61,265,326
15129,,Winter,1,Sep,14,0,Thu,1,Misty/Cloudy,0.76,0.6818,0.45,0.0896,44,214,258
15130,,Winter,1,Sep,15,0,Thu,1,Misty/Cloudy,0.76,0.6818,0.45,0.0,41,255,296
15131,,Winter,1,Sep,16,0,Thu,1,Misty/Cloudy,0.72,0.6667,0.58,0.3284,73,399,472
15132,,Winter,1,Sep,17,0,Thu,1,Misty/Cloudy,0.66,0.6212,0.69,0.2985,87,818,905
15133,,Winter,1,Sep,18,0,Thu,1,Misty/Cloudy,0.66,0.6212,0.69,0.2239,77,822,899
15134,,Winter,1,Sep,19,0,Thu,1,Clear/Partly Cloudy,0.66,0.6212,0.65,0.1343,48,511,559
15135,,Winter,1,Sep,20,0,Thu,1,Misty/Cloudy,0.64,0.6061,0.69,0.2239,45,412,457
15136,,Winter,1,Sep,21,0,Thu,1,Light Snow/Rain,0.62,0.5758,0.83,0.2985,18,235,253
15137,,Winter,1,Sep,22,0,Thu,1,Light Snow/Rain,0.62,0.5758,0.83,0.2985,2,45,47
15138,,Winter,1,Sep,23,0,Thu,1,Light Snow/Rain,0.62,0.5758,0.83,0.1642,1,44,45
15139,,Winter,1,Sep,0,0,Fri,1,Light Snow/Rain,0.6,0.5455,0.88,0.1642,2,15,17
15140,,Winter,1,Sep,1,0,Fri,1,Light Snow/Rain,0.6,0.5455,0.88,0.0,0,13,13
15141,,Winter,1,Sep,2,0,Fri,1,Light Snow/Rain,0.6,0.5455,0.88,0.2985,1,9,10
15142,,Winter,1,Sep,3,0,Fri,1,Misty/Cloudy,0.6,0.5606,0.83,0.1343,0,7,7
15143,,Winter,1,Sep,4,0,Fri,1,Light Snow/Rain,0.56,0.5303,0.88,0.1045,2,10,12
15144,,Winter,1,Sep,5,0,Fri,1,Clear/Partly Cloudy,0.56,0.5303,0.88,0.0,1,37,38
15145,,Winter,1,Sep,6,0,Fri,1,Misty/Cloudy,0.56,0.5303,0.94,0.0896,2,136,138
15146,,Winter,1,Sep,7,0,Fri,1,Misty/Cloudy,0.56,0.5303,0.94,0.0,10,384,394
15147,,Winter,1,Sep,8,0,Fri,1,Clear/Partly Cloudy,0.6,0.5606,0.83,0.0896,31,674,705
15148,,Winter,1,Sep,9,0,Fri,1,Misty/Cloudy,0.62,0.5758,0.83,0.1045,27,399,426
15149,,Winter,1,Sep,10,0,Fri,1,Misty/Cloudy,0.64,0.5909,0.78,0.1343,51,194,245
15150,,Winter,1,Sep,11,0,Fri,1,Misty/Cloudy,0.66,0.6212,0.69,0.0,109,252,361
15151,,Winter,1,Sep,12,0,Fri,1,Misty/Cloudy,0.7,0.6515,0.54,0.2537,94,286,380
15152,,Winter,1,Sep,13,0,Fri,1,Misty/Cloudy,0.7,0.6515,0.51,0.2537,106,304,410
15153,,Winter,1,Sep,14,0,Fri,1,Misty/Cloudy,0.7,0.6515,0.54,0.2537,105,294,399
15154,,Winter,1,Sep,15,0,Fri,1,Misty/Cloudy,0.68,0.6364,0.54,0.2836,104,288,392
15155,,Winter,1,Sep,16,0,Fri,1,Misty/Cloudy,0.66,0.6212,0.5,0.2239,83,419,502
15156,,Winter,1,Sep,17,0,Fri,1,Misty/Cloudy,0.66,0.6212,0.54,0.2985,101,707,808
15157,,Winter,1,Sep,18,0,Fri,1,Misty/Cloudy,0.64,0.6212,0.5,0.2239,58,609,667
15158,,Winter,1,Sep,19,0,Fri,1,Light Snow/Rain,0.62,0.6212,0.5,0.2537,38,470,508
15159,,Winter,1,Sep,20,0,Fri,1,Light Snow/Rain,0.6,0.6212,0.53,0.1642,32,304,336
15160,,Winter,1,Sep,21,0,Fri,1,Light Snow/Rain,0.6,0.6212,0.53,0.194,32,205,237
15161,,Winter,1,Sep,22,0,Fri,1,Misty/Cloudy,0.58,0.5455,0.53,0.2239,30,190,220
15162,,Winter,1,Sep,23,0,Fri,1,Misty/Cloudy,0.56,0.5303,0.56,0.194,26,164,190
15163,,Winter,1,Sep,0,0,Sat,0,Clear/Partly Cloudy,0.54,0.5152,0.6,0.2239,15,134,149
15164,,Winter,1,Sep,1,0,Sat,0,Clear/Partly Cloudy,0.54,0.5152,0.6,0.2239,12,89,101
15165,,Winter,1,Sep,2,0,Sat,0,Misty/Cloudy,0.54,0.5152,0.56,0.2239,12,80,92
15166,,Winter,1,Sep,3,0,Sat,0,Misty/Cloudy,0.52,0.5,0.59,0.194,4,25,29
15167,,Winter,1,Sep,4,0,Sat,0,Clear/Partly Cloudy,0.52,0.5,0.59,0.2537,6,8,14
15168,,Winter,1,Sep,5,0,Sat,0,Clear/Partly Cloudy,0.5,0.4848,0.63,0.194,2,13,15
15169,,Winter,1,Sep,6,0,Sat,0,Clear/Partly Cloudy,0.5,0.4848,0.63,0.2537,4,33,37
15170,,Winter,1,Sep,7,0,Sat,0,Clear/Partly Cloudy,0.48,0.4697,0.67,0.2836,12,61,73
15171,,Winter,1,Sep,8,0,Sat,0,Clear/Partly Cloudy,0.5,0.4848,0.68,0.2836,37,174,211
15172,,Winter,1,Sep,9,0,Sat,0,Clear/Partly Cloudy,0.5,0.4848,0.63,0.194,69,263,332
15173,,Winter,1,Sep,10,0,Sat,0,Clear/Partly Cloudy,0.54,0.5152,0.56,0.2537,134,338,472
15174,,Winter,1,Sep,11,0,Sat,0,Clear/Partly Cloudy,0.56,0.5303,0.52,0.2836,217,446,663
15175,,Winter,1,Sep,12,0,Sat,0,Clear/Partly Cloudy,0.62,0.6212,0.41,0.2985,191,491,682
15176,,Winter,1,Sep,13,0,Sat,0,Clear/Partly Cloudy,0.62,0.6212,0.41,0.2985,233,453,686
15177,,Winter,1,Sep,14,0,Sat,0,Clear/Partly Cloudy,0.6,0.6212,0.4,0.2537,302,448,750
15178,,Winter,1,Sep,15,0,Sat,0,Clear/Partly Cloudy,0.6,0.6212,0.43,0.2537,271,456,727
15179,,Winter,1,Sep,16,0,Sat,0,Clear/Partly Cloudy,0.62,0.6212,0.41,0.2537,275,447,722
15180,,Winter,1,Sep,17,0,Sat,0,Clear/Partly Cloudy,0.6,0.6212,0.38,0.3582,256,456,712
15181,,Winter,1,Sep,18,0,Sat,0,Clear/Partly Cloudy,0.56,0.5303,0.46,0.194,174,420,594
15182,,Winter,1,Sep,19,0,Sat,0,Clear/Partly Cloudy,0.52,0.5,0.55,0.1642,119,351,470
15183,,Winter,1,Sep,20,0,Sat,0,Clear/Partly Cloudy,0.52,0.5,0.55,0.194,88,227,315
15184,,Winter,1,Sep,21,0,Sat,0,Clear/Partly Cloudy,0.52,0.5,0.55,0.1343,73,219,292
15185,,Winter,1,Sep,22,0,Sat,0,Clear/Partly Cloudy,0.5,0.4848,0.63,0.1045,48,173,221
15186,,Winter,1,Sep,23,0,Sat,0,Clear/Partly Cloudy,0.5,0.4848,0.59,0.0896,35,161,196
15187,,Winter,1,Sep,0,0,Sun,0,Clear/Partly Cloudy,0.5,0.4848,0.59,0.0,35,112,147
15188,,Winter,1,Sep,1,0,Sun,0,Clear/Partly Cloudy,0.5,0.4848,0.59,0.0,31,85,116
15189,,Winter,1,Sep,2,0,Sun,0,Clear/Partly Cloudy,0.48,0.4697,0.63,0.0,21,71,92
15190,,Winter,1,Sep,3,0,Sun,0,Clear/Partly Cloudy,0.46,0.4545,0.67,0.0896,17,41,58
15191,,Winter,1,Sep,4,0,Sun,0,Clear/Partly Cloudy,0.46,0.4545,0.67,0.0896,1,6,7
15192,,Winter,1,Sep,5,0,Sun,0,Clear/Partly Cloudy,0.44,0.4394,0.72,0.0,1,9,10
15193,,Winter,1,Sep,6,0,Sun,0,Clear/Partly Cloudy,0.44,0.4394,0.72,0.0896,2,20,22
15194,,Winter,1,Sep,7,0,Sun,0,Clear/Partly Cloudy,0.44,0.4394,0.77,0.0,14,43,57
15195,,Winter,1,Sep,8,0,Sun,0,Clear/Partly Cloudy,0.48,0.4697,0.67,0.1045,18,126,144
15196,,Winter,1,Sep,9,0,Sun,0,Clear/Partly Cloudy,0.52,0.5,0.63,0.1045,74,211,285
15197,,Winter,1,Sep,10,0,Sun,0,Clear/Partly Cloudy,0.58,0.5455,0.46,0.1642,160,319,479
15198,,Winter,1,Sep,11,0,Sun,0,Clear/Partly Cloudy,0.6,0.6212,0.43,0.2239,222,369,591
15199,,Winter,1,Sep,12,0,Sun,0,Clear/Partly Cloudy,0.62,0.6212,0.41,0.2985,206,474,680
15200,,Winter,1,Sep,13,0,Sun,0,Clear/Partly Cloudy,0.62,0.6212,0.41,0.2537,180,414,594
15201,,Winter,1,Sep,14,0,Sun,0,Clear/Partly Cloudy,0.62,0.6212,0.41,0.2537,208,404,612
15202,,Winter,1,Sep,15,0,Sun,0,Clear/Partly Cloudy,0.64,0.6212,0.36,0.2537,230,419,649
15203,,Winter,1,Sep,16,0,Sun,0,Clear/Partly Cloudy,0.64,0.6212,0.36,0.2239,202,446,648
15204,,Winter,1,Sep,17,0,Sun,0,Clear/Partly Cloudy,0.62,0.6212,0.35,0.2836,195,380,575
15205,,Winter,1,Sep,18,0,Sun,0,Clear/Partly Cloudy,0.52,0.5,0.59,0.4478,91,310,401
15206,,Winter,1,Sep,19,0,Sun,0,Light Snow/Rain,0.5,0.4848,0.72,0.1343,34,223,257
15207,,Winter,1,Sep,20,0,Sun,0,Light Snow/Rain,0.5,0.4848,0.72,0.1343,31,163,194
15208,,Winter,1,Sep,21,0,Sun,0,Clear/Partly Cloudy,0.5,0.4848,0.68,0.0,19,104,123
15209,,Winter,1,Sep,22,0,Sun,0,Clear/Partly Cloudy,0.48,0.4697,0.72,0.0,15,76,91
15210,,Winter,1,Sep,23,0,Sun,0,Clear/Partly Cloudy,0.48,0.4697,0.72,0.0896,8,49,57
15211,,Winter,1,Oct,0,0,Mon,1,Clear/Partly Cloudy,0.46,0.4545,0.72,0.1045,6,39,45
15212,,Winter,1,Oct,1,0,Mon,1,Clear/Partly Cloudy,0.44,0.4394,0.77,0.0896,5,13,18
15213,,Winter,1,Oct,2,0,Mon,1,Clear/Partly Cloudy,0.46,0.4545,0.72,0.0,6,6,12
15214,,Winter,1,Oct,3,0,Mon,1,Clear/Partly Cloudy,0.44,0.4394,0.77,0.0,1,6,7
15215,,Winter,1,Oct,4,0,Mon,1,Clear/Partly Cloudy,0.42,0.4242,0.82,0.1045,0,10,10
15216,,Winter,1,Oct,5,0,Mon,1,Clear/Partly Cloudy,0.44,0.4394,0.77,0.0,2,34,36
15217,,Winter,1,Oct,6,0,Mon,1,Clear/Partly Cloudy,0.44,0.4394,0.77,0.1045,8,147,155
15218,,Winter,1,Oct,7,0,Mon,1,Clear/Partly Cloudy,0.44,0.4394,0.77,0.1642,13,470,483
15219,,Winter,1,Oct,8,0,Mon,1,Misty/Cloudy,0.46,0.4545,0.77,0.1045,40,744,784
15220,,Winter,1,Oct,9,0,Mon,1,Misty/Cloudy,0.52,0.5,0.63,0.0,26,314,340
15221,,Winter,1,Oct,10,0,Mon,1,Clear/Partly Cloudy,0.54,0.5152,0.56,0.0,44,135,179
15222,,Winter,1,Oct,11,0,Mon,1,Clear/Partly Cloudy,0.58,0.5455,0.46,0.0,76,196,272
15223,,Winter,1,Oct,12,0,Mon,1,Misty/Cloudy,0.6,0.6212,0.43,0.1642,61,262,323
15224,,Winter,1,Oct,13,0,Mon,1,Misty/Cloudy,0.6,0.6212,0.43,0.1642,80,225,305
15225,,Winter,1,Oct,14,0,Mon,1,Misty/Cloudy,0.6,0.6212,0.43,0.1045,51,193,244
15226,,Winter,1,Oct,15,0,Mon,1,Misty/Cloudy,0.62,0.6212,0.43,0.1343,95,234,329
15227,,Winter,1,Oct,16,0,Mon,1,Misty/Cloudy,0.62,0.6212,0.46,0.2537,51,408,459
15228,,Winter,1,Oct,17,0,Mon,1,Light Snow/Rain,0.56,0.5303,0.6,0.2537,65,791,856
15229,,Winter,1,Oct,18,0,Mon,1,Light Snow/Rain,0.56,0.5303,0.64,0.1045,42,571,613
15230,,Winter,1,Oct,19,0,Mon,1,Misty/Cloudy,0.54,0.5152,0.68,0.1045,33,483,516
15231,,Winter,1,Oct,20,0,Mon,1,Light Snow/Rain,0.54,0.5152,0.68,0.0,11,251,262
15232,,Winter,1,Oct,21,0,Mon,1,Misty/Cloudy,0.54,0.5152,0.73,0.1343,13,205,218
15233,,Winter,1,Oct,22,0,Mon,1,Light Snow/Rain,0.54,0.5152,0.77,0.0896,17,190,207
15234,,Winter,1,Oct,23,0,Mon,1,Light Snow/Rain,0.54,0.5152,0.77,0.0,17,88,105
15235,,Winter,1,Oct,0,0,Tue,1,Misty/Cloudy,0.56,0.5303,0.73,0.0,1,30,31
15236,,Winter,1,Oct,1,0,Tue,1,Misty/Cloudy,0.54,0.5152,0.77,0.1045,0,11,11
15237,,Winter,1,Oct,2,0,Tue,1,Misty/Cloudy,0.54,0.5152,0.77,0.1045,0,2,2
15238,,Winter,1,Oct,3,0,Tue,1,Misty/Cloudy,0.54,0.5152,0.88,0.194,1,4,5
15239,,Winter,1,Oct,4,0,Tue,1,Misty/Cloudy,0.56,0.5303,0.83,0.0896,2,8,10
15240,,Winter,1,Oct,5,0,Tue,1,Misty/Cloudy,0.56,0.5303,0.83,0.1343,1,42,43
15241,,Winter,1,Oct,6,0,Tue,1,Light Snow/Rain,0.58,0.5455,0.83,0.1045,3,176,179
15242,,Winter,1,Oct,7,0,Tue,1,Light Snow/Rain,0.58,0.5455,0.83,0.1045,4,256,260
15243,,Winter,1,Oct,8,0,Tue,1,Light Snow/Rain,0.6,0.5455,0.88,0.0,6,128,134
15244,,Winter,1,Oct,9,0,Tue,1,Light Snow/Rain,0.58,0.5455,0.88,0.1343,3,83,86
15245,,Winter,1,Oct,10,0,Tue,1,Light Snow/Rain,0.58,0.5455,0.88,0.1343,3,42,45
15246,,Winter,1,Oct,11,0,Tue,1,Light Snow/Rain,0.58,0.5455,0.94,0.1343,7,92,99
15247,,Winter,1,Oct,12,0,Tue,1,Misty/Cloudy,0.6,0.5455,0.88,0.194,6,98,104
15248,,Winter,1,Oct,13,0,Tue,1,Misty/Cloudy,0.6,0.5455,0.88,0.1343,6,148,154
15249,,Winter,1,Oct,14,0,Tue,1,Light Snow/Rain,0.6,0.5455,0.88,0.1343,16,147,163
15250,,Winter,1,Oct,15,0,Tue,1,Light Snow/Rain,0.62,0.5758,0.83,0.1343,14,195,209
15251,,Winter,1,Oct,16,0,Tue,1,Light Snow/Rain,0.62,0.5606,0.88,0.1343,46,328,374
15252,,Winter,1,Oct,17,0,Tue,1,Light Snow/Rain,0.62,0.5606,0.88,0.1045,38,677,715
15253,,Winter,1,Oct,18,0,Tue,1,Light Snow/Rain,0.62,0.5455,0.94,0.0896,48,639,687
15254,,Winter,1,Oct,19,0,Tue,1,Light Snow/Rain,0.62,0.5455,0.94,0.0,27,368,395
15255,,Winter,1,Oct,20,0,Tue,1,Light Snow/Rain,0.62,0.5455,0.94,0.1343,20,286,306
15256,,Winter,1,Oct,21,0,Tue,1,Light Snow/Rain,0.62,0.5455,0.94,0.1045,24,265,289
15257,,Winter,1,Oct,22,0,Tue,1,Misty/Cloudy,0.62,0.5455,0.94,0.1045,28,212,240
15258,,Winter,1,Oct,23,0,Tue,1,Misty/Cloudy,0.62,0.5455,0.94,0.0,11,87,98
15259,,Winter,1,Oct,0,0,Wed,1,Light Snow/Rain,0.62,0.5455,0.94,0.0,5,47,52
15260,,Winter,1,Oct,1,0,Wed,1,Misty/Cloudy,0.62,0.5455,0.94,0.0,3,16,19
15261,,Winter,1,Oct,2,0,Wed,1,Misty/Cloudy,0.62,0.5455,0.94,0.0,2,7,9
15262,,Winter,1,Oct,3,0,Wed,1,Misty/Cloudy,0.6,0.5152,0.94,0.0,0,7,7
15263,,Winter,1,Oct,4,0,Wed,1,Misty/Cloudy,0.6,0.5,1.0,0.0,2,9,11
15264,,Winter,1,Oct,5,0,Wed,1,Misty/Cloudy,0.62,0.5455,0.94,0.1045,2,32,34
15265,,Winter,1,Oct,6,0,Wed,1,Misty/Cloudy,0.6,0.5152,0.94,0.1343,4,173,177
15266,,Winter,1,Oct,7,0,Wed,1,Misty/Cloudy,0.6,0.5152,0.94,0.194,11,504,515
15267,,Winter,1,Oct,8,0,Wed,1,Misty/Cloudy,0.62,0.5606,0.88,0.1045,28,781,809
15268,,Winter,1,Oct,9,0,Wed,1,Misty/Cloudy,0.62,0.5758,0.83,0.194,30,332,362
15269,,Winter,1,Oct,10,0,Wed,1,Clear/Partly Cloudy,0.66,0.6061,0.78,0.1642,29,146,175
15270,,Winter,1,Oct,11,0,Wed,1,Clear/Partly Cloudy,0.66,0.6061,0.78,0.1642,52,178,230
15271,,Winter,1,Oct,12,0,Wed,1,Misty/Cloudy,0.7,0.6515,0.7,0.1045,69,289,358
15272,,Winter,1,Oct,13,0,Wed,1,Misty/Cloudy,0.7,0.6667,0.74,0.1045,55,224,279
15273,,Winter,1,Oct,14,0,Wed,1,Misty/Cloudy,0.72,0.6818,0.7,0.1642,56,195,251
15274,,Winter,1,Oct,15,0,Wed,1,Misty/Cloudy,0.72,0.6818,0.62,0.1642,59,260,319
15275,,Winter,1,Oct,16,0,Wed,1,Misty/Cloudy,0.72,0.6667,0.58,0.0,42,436,478
15276,,Winter,1,Oct,17,0,Wed,1,Clear/Partly Cloudy,0.7,0.6515,0.65,0.0,84,833,917
15277,,Winter,1,Oct,18,0,Wed,1,Clear/Partly Cloudy,0.7,0.6515,0.65,0.0,54,756,810
15278,,Winter,1,Oct,19,0,Wed,1,Clear/Partly Cloudy,0.7,0.6515,0.65,0.0,49,544,593
15279,,Winter,1,Oct,20,0,Wed,1,Clear/Partly Cloudy,0.7,0.6515,0.65,0.0,48,449,497
15280,,Winter,1,Oct,21,0,Wed,1,Misty/Cloudy,0.66,0.6212,0.74,0.0,14,195,209
15281,,Winter,1,Oct,22,0,Wed,1,Clear/Partly Cloudy,0.66,0.6212,0.74,0.0,9,232,241
15282,,Winter,1,Oct,23,0,Wed,1,Misty/Cloudy,0.66,0.6061,0.78,0.0,21,199,220
15283,,Winter,1,Oct,0,0,Thu,1,Light Snow/Rain,0.64,0.5758,0.89,0.0,11,65,76
